Blue,Green,Red,Label
138,163,198,brown
101,119,196,brown
122,101,152,brown
98,85,210,brown
114,110,153,brown
46,136,140,brown
103,141,187,brown
55,112,160,brown
132,108,201,brown
120,133,219,brown
68,103,220,brown
90,107,180,brown
113,159,215,brown
67,133,153,brown
92,126,209,brown
97,93,130,brown
120,111,143,brown
123,132,172,brown
46,150,176,brown
89,94,184,brown
139,140,177,brown
80,122,212,brown
56,106,208,brown
132,118,162,brown
103,171,195,brown
122,97,162,brown
44,130,138,brown
68,154,128,brown
98,132,174,brown
109,84,188,brown
52,149,193,brown
97,93,166,brown
57,160,210,brown
92,155,186,brown
92,177,143,brown
110,87,170,brown
86,147,166,brown
55,138,214,brown
125,84,168,brown
52,100,139,brown
76,133,212,brown
128,126,130,brown
71,123,169,brown
65,84,163,brown
133,132,150,brown
119,110,184,brown
129,180,142,brown
77,163,133,brown
82,130,226,brown
81,111,224,brown
84,90,216,brown
96,171,210,brown
112,120,210,brown
47,156,204,brown
128,166,163,brown
55,133,197,brown
116,93,181,brown
45,141,168,brown
136,105,194,brown
49,162,137,brown
64,156,181,brown
87,177,179,brown
56,121,227,brown
53,148,222,brown
126,149,164,brown
133,109,136,brown
143,122,202,brown
83,150,224,brown
129,150,222,brown
136,169,200,brown
130,116,151,brown
76,175,224,brown
59,85,145,brown
104,144,210,brown
119,143,141,brown
48,139,144,brown
77,114,154,brown
84,100,193,brown
67,159,166,brown
102,179,141,brown
131,121,156,brown
91,147,226,brown
94,164,176,brown
80,116,165,brown
139,97,150,brown
108,135,210,brown
93,156,146,brown
65,163,157,brown
67,110,171,brown
51,180,220,brown
123,95,153,brown
78,179,208,brown
113,123,167,brown
98,171,207,brown
82,161,131,brown
136,130,145,brown
110,157,154,brown
75,164,150,brown
66,120,163,brown
87,146,175,brown
130,168,203,brown
52,141,217,brown
67,106,142,brown
59,129,183,brown
80,181,135,brown
121,106,211,brown
113,162,195,brown
89,145,215,brown
119,106,134,brown
114,151,178,brown
111,93,164,brown
98,117,136,brown
92,141,144,brown
119,165,190,brown
87,182,201,brown
74,112,173,brown
70,180,189,brown
131,133,158,brown
77,158,222,brown
63,134,177,brown
78,168,147,brown
100,175,182,brown
130,99,200,brown
85,133,143,brown
76,156,185,brown
55,167,135,brown
89,153,193,brown
75,178,180,brown
61,149,181,brown
62,150,130,brown
50,125,162,brown
72,111,142,brown
85,160,193,brown
73,100,133,brown
72,138,194,brown
48,119,186,brown
46,115,205,brown
116,157,204,brown
73,117,214,brown
76,120,224,brown
64,104,216,brown
71,83,186,brown
46,132,204,brown
140,83,190,brown
92,97,178,brown
136,167,226,brown
112,98,180,brown
72,148,172,brown
59,96,136,brown
114,166,213,brown
51,126,141,brown
61,151,221,brown
71,111,177,brown
74,141,203,brown
110,149,213,brown
81,144,140,brown
130,128,164,brown
66,179,144,brown
134,165,214,brown
139,85,131,brown
143,148,153,brown
104,98,196,brown
81,156,147,brown
121,167,210,brown
49,156,215,brown
132,132,165,brown
102,94,171,brown
58,110,212,brown
74,112,151,brown
110,86,162,brown
128,163,130,brown
128,143,162,brown
96,173,187,brown
128,91,156,brown
81,177,188,brown
143,118,189,brown
103,160,149,brown
132,113,224,brown
117,95,226,brown
115,172,163,brown
102,166,134,brown
137,163,159,brown
56,132,209,brown
76,159,205,brown
99,92,195,brown
74,159,165,brown
51,145,213,brown
106,172,181,brown
82,160,220,brown
112,108,145,brown
79,123,133,brown
121,85,164,brown
139,100,227,brown
143,103,133,brown
120,85,151,brown
82,156,175,brown
96,93,165,brown
99,94,191,brown
55,177,196,brown
71,175,186,brown
89,99,182,brown
84,167,152,brown
125,162,155,brown
92,124,151,brown
127,157,147,brown
127,119,154,brown
77,157,131,brown
129,102,191,brown
112,105,146,brown
117,152,224,brown
104,134,146,brown
117,118,160,brown
70,90,129,brown
105,102,223,brown
44,129,223,brown
79,101,151,brown
116,170,215,brown
119,173,189,brown
118,88,195,brown
121,177,194,brown
104,116,157,brown
93,120,215,brown
118,91,141,brown
109,157,139,brown
83,139,135,brown
112,145,219,brown
89,134,139,brown
98,107,174,brown
62,166,199,brown
49,104,138,brown
79,95,221,brown
111,174,199,brown
131,102,146,brown
61,138,140,brown
55,165,145,brown
72,122,225,brown
71,161,226,brown
123,167,218,brown
104,83,148,brown
93,133,207,brown
65,99,150,brown
67,165,195,brown
129,120,196,brown
100,181,224,brown
52,182,196,brown
64,182,206,brown
70,181,129,brown
78,168,135,brown
106,145,191,brown
77,88,225,brown
98,150,203,brown
116,83,202,brown
114,87,179,brown
57,115,146,brown
87,148,137,brown
97,92,134,brown
136,156,201,brown
54,156,168,brown
139,88,173,brown
95,88,194,brown
65,150,175,brown
130,178,170,brown
77,150,179,brown
122,103,135,brown
49,125,208,brown
140,159,221,brown
119,84,195,brown
121,163,217,brown
71,97,193,brown
64,179,175,brown
131,149,207,brown
92,128,185,brown
60,154,188,brown
135,146,184,brown
94,164,148,brown
54,93,169,brown
77,138,137,brown
72,104,185,brown
133,134,142,brown
96,84,227,brown
63,110,176,brown
95,151,159,brown
123,164,157,brown
96,125,166,brown
111,177,128,brown
76,143,183,brown
102,101,169,brown
125,97,201,brown
103,155,221,brown
56,178,184,brown
108,126,192,brown
126,139,188,brown
100,170,175,brown
88,108,226,brown
140,88,173,brown
106,135,136,brown
98,130,134,brown
125,136,184,brown
54,116,208,brown
74,123,190,brown
121,153,207,brown
111,162,213,brown
114,149,167,brown
110,160,200,brown
90,115,144,brown
89,94,161,brown
45,139,157,brown
67,125,224,brown
88,99,207,brown
101,93,153,brown
74,120,182,brown
114,98,216,brown
89,83,208,brown
142,178,224,brown
115,101,190,brown
56,119,225,brown
107,85,219,brown
105,138,153,brown
78,150,201,brown
127,111,189,brown
76,98,170,brown
93,119,138,brown
81,159,200,brown
56,96,183,brown
136,158,207,brown
113,172,163,brown
107,180,218,brown
84,104,134,brown
126,182,215,brown
44,164,146,brown
68,166,223,brown
85,161,152,brown
131,149,147,brown
111,126,138,brown
103,85,170,brown
109,179,147,brown
72,83,195,brown
123,118,135,brown
62,144,156,brown
85,145,181,brown
56,158,201,brown
47,158,158,brown
53,167,195,brown
112,166,192,brown
112,142,210,brown
79,175,149,brown
62,144,207,brown
129,118,209,brown
127,83,187,brown
73,105,198,brown
56,96,135,brown
93,122,146,brown
116,100,141,brown
121,172,213,brown
51,180,195,brown
83,152,161,brown
111,111,197,brown
121,167,217,brown
100,98,178,brown
128,163,222,brown
101,131,154,brown
71,148,176,brown
112,94,214,brown
47,137,187,brown
99,90,173,brown
109,98,139,brown
117,160,181,brown
77,124,178,brown
113,141,152,brown
107,131,218,brown
110,178,145,brown
49,102,162,brown
61,97,185,brown
140,121,183,brown
126,175,217,brown
68,97,191,brown
115,166,199,brown
113,148,152,brown
88,113,210,brown
56,177,171,brown
86,172,216,brown
78,164,168,brown
91,101,203,brown
60,106,141,brown
45,124,174,brown
45,164,151,brown
71,165,187,brown
124,136,166,brown
86,116,165,brown
121,179,198,brown
91,87,212,brown
96,117,134,brown
101,91,159,brown
84,157,221,brown
53,87,216,brown
59,157,158,brown
106,162,207,brown
118,162,138,brown
115,89,211,brown
106,83,137,brown
51,148,215,brown
53,117,163,brown
127,148,198,brown
97,126,227,brown
44,152,130,brown
109,140,134,brown
99,87,212,brown
141,106,149,brown
95,93,216,brown
86,165,142,brown
87,88,199,brown
65,133,200,brown
74,151,196,brown
131,149,196,brown
46,168,143,brown
117,141,196,brown
68,158,155,brown
91,111,171,brown
72,114,202,brown
69,167,197,brown
108,101,159,brown
54,160,173,brown
69,94,138,brown
52,125,219,brown
46,89,187,brown
107,140,193,brown
117,154,189,brown
122,85,185,brown
126,181,179,brown
63,165,207,brown
78,132,145,brown
72,143,196,brown
110,175,185,brown
137,148,193,brown
80,149,212,brown
64,169,203,brown
65,178,224,brown
68,91,218,brown
108,93,208,brown
59,163,211,brown
103,104,147,brown
71,132,138,brown
134,147,198,brown
67,159,177,brown
135,173,218,brown
52,85,143,brown
51,181,140,brown
67,119,165,brown
84,105,227,brown
47,182,224,brown
82,103,215,brown
136,95,207,brown
56,169,186,brown
130,146,213,brown
99,129,177,brown
128,131,175,brown
107,160,173,brown
107,163,219,brown
88,176,175,brown
47,126,141,brown
103,106,162,brown
78,172,137,brown
99,144,196,brown
126,122,181,brown
58,176,146,brown
133,180,181,brown
86,103,212,brown
86,154,135,brown
50,114,158,brown
137,164,226,brown
128,167,136,brown
87,152,227,brown
51,139,186,brown
143,146,197,brown
79,165,148,brown
137,157,169,brown
122,178,135,brown
138,105,156,brown
115,109,184,brown
62,83,209,brown
97,160,153,brown
142,130,179,brown
143,110,168,brown
141,150,132,brown
66,126,184,brown
131,174,166,brown
123,143,192,brown
104,123,227,brown
72,91,205,brown
81,123,154,brown
107,114,222,brown
50,159,132,brown
78,147,193,brown
67,166,153,brown
105,112,223,brown
121,161,155,brown
90,108,204,brown
55,98,183,brown
128,85,224,brown
118,96,215,brown
102,143,189,brown
114,83,194,brown
60,134,207,brown
117,97,187,brown
140,137,151,brown
96,168,226,brown
114,93,197,brown
63,91,224,brown
81,157,170,brown
132,154,128,brown
81,135,187,brown
98,128,182,brown
116,168,199,brown
85,164,211,brown
89,83,170,brown
143,116,208,brown
109,146,140,brown
135,127,208,brown
75,175,223,brown
114,157,176,brown
50,146,192,brown
115,160,141,brown
85,136,184,brown
73,154,178,brown
98,98,193,brown
127,166,177,brown
143,114,209,brown
45,137,177,brown
118,140,181,brown
125,176,151,brown
69,171,168,brown
62,112,173,brown
67,143,221,brown
119,147,176,brown
93,170,178,brown
93,120,185,brown
49,154,145,brown
96,166,155,brown
118,120,194,brown
124,122,179,brown
94,106,152,brown
107,141,157,brown
83,109,202,brown
62,153,154,brown
78,156,195,brown
123,92,206,brown
138,164,135,brown
118,101,152,brown
70,114,223,brown
126,130,196,brown
105,178,163,brown
124,111,205,brown
67,150,129,brown
86,100,216,brown
121,115,140,brown
90,138,225,brown
111,167,206,brown
60,94,213,brown
57,89,168,brown
79,124,129,brown
66,166,133,brown
68,151,152,brown
93,150,198,brown
51,107,160,brown
132,104,184,brown
61,91,189,brown
113,154,140,brown
79,179,200,brown
81,159,206,brown
132,147,135,brown
136,100,166,brown
113,86,181,brown
129,83,204,brown
94,104,161,brown
51,108,221,brown
131,166,130,brown
135,166,139,brown
79,168,140,brown
112,167,171,brown
68,85,178,brown
125,96,166,brown
44,148,153,brown
56,91,194,brown
141,167,200,brown
108,149,148,brown
110,88,224,brown
66,124,225,brown
68,142,181,brown
92,177,170,brown
83,105,189,brown
77,176,190,brown
105,173,227,brown
105,130,165,brown
121,130,181,brown
62,157,211,brown
112,106,189,brown
131,149,191,brown
67,131,155,brown
44,138,173,brown
108,159,192,brown
109,153,211,brown
122,152,161,brown
76,86,211,brown
71,128,174,brown
120,156,145,brown
124,88,221,brown
48,166,197,brown
89,84,149,brown
52,167,166,brown
90,117,197,brown
65,119,218,brown
122,161,134,brown
101,120,133,brown
55,128,147,brown
58,161,197,brown
56,179,135,brown
79,117,197,brown
134,110,172,brown
71,107,184,brown
138,161,200,brown
48,129,211,brown
86,105,198,brown
126,109,186,brown
114,169,159,brown
44,112,220,brown
108,149,168,brown
114,97,218,brown
71,103,212,brown
80,174,223,brown
120,85,196,brown
122,181,217,brown
125,101,171,brown
60,89,179,brown
63,172,202,brown
107,86,135,brown
51,138,179,brown
123,92,185,brown
125,126,135,brown
62,107,205,brown
115,164,160,brown
64,135,141,brown
51,167,193,brown
79,119,129,brown
86,174,160,brown
121,157,131,brown
47,126,169,brown
143,85,137,brown
82,177,194,brown
83,117,165,brown
99,128,207,brown
69,111,128,brown
119,83,139,brown
106,96,167,brown
100,150,163,brown
91,148,217,brown
113,139,129,brown
119,119,170,brown
112,131,212,brown
122,87,173,brown
64,178,133,brown
77,93,223,brown
60,126,207,brown
62,121,200,brown
136,125,149,brown
96,170,141,brown
111,133,215,brown
66,115,189,brown
100,164,132,brown
83,136,169,brown
60,179,181,brown
95,108,222,brown
139,126,196,brown
49,133,173,brown
62,178,205,brown
70,112,155,brown
67,138,154,brown
112,130,209,brown
81,138,211,brown
118,98,129,brown
101,85,129,brown
142,106,159,brown
114,174,176,brown
83,96,189,brown
78,167,164,brown
74,138,200,brown
54,120,192,brown
57,96,145,brown
55,94,213,brown
134,109,169,brown
95,90,204,brown
92,177,131,brown
58,127,166,brown
87,94,207,brown
101,175,129,brown
93,136,169,brown
140,142,132,brown
93,91,137,brown
135,163,136,brown
63,131,157,brown
136,147,154,brown
111,167,192,brown
47,93,202,brown
50,168,156,brown
127,118,131,brown
65,177,216,brown
114,99,128,brown
78,156,215,brown
89,164,221,brown
105,180,177,brown
95,139,171,brown
79,129,209,brown
63,182,133,brown
104,96,137,brown
137,155,129,brown
100,107,170,brown
113,182,184,brown
99,166,189,brown
82,103,222,brown
114,102,135,brown
131,175,172,brown
80,112,183,brown
114,98,132,brown
80,123,178,brown
116,151,181,brown
95,121,198,brown
132,88,182,brown
133,174,141,brown
50,178,157,brown
112,85,131,brown
87,175,211,brown
99,92,181,brown
109,100,216,brown
96,114,130,brown
141,174,211,brown
114,116,157,brown
120,115,168,brown
100,108,182,brown
69,133,206,brown
87,162,139,brown
108,152,225,brown
91,124,179,brown
115,155,147,brown
47,158,202,brown
83,96,206,brown
51,134,224,brown
112,164,185,brown
82,141,172,brown
74,88,211,brown
90,150,160,brown
71,153,205,brown
67,156,166,brown
139,109,134,brown
121,139,184,brown
46,84,164,brown
124,105,199,brown
70,124,138,brown
82,179,180,brown
110,123,180,brown
109,88,133,brown
73,176,174,brown
109,153,196,brown
129,128,153,brown
102,86,224,brown
133,143,162,brown
46,144,183,brown
62,148,160,brown
80,104,226,brown
60,145,146,brown
79,155,190,brown
62,86,202,brown
48,109,172,brown
57,94,164,brown
109,133,217,brown
99,162,188,brown
137,105,200,brown
123,108,195,brown
85,181,129,brown
57,164,138,brown
131,104,180,brown
77,116,210,brown
128,142,221,brown
68,123,226,brown
84,120,128,brown
117,165,159,brown
76,158,161,brown
117,95,213,brown
107,166,200,brown
114,151,187,brown
85,119,156,brown
45,134,204,brown
87,117,143,brown
96,154,222,brown
59,179,168,brown
54,102,133,brown
92,153,198,brown
61,144,140,brown
116,160,177,brown
134,115,175,brown
94,125,137,brown
64,84,213,brown
128,172,145,brown
120,152,199,brown
111,84,191,brown
82,142,182,brown
100,179,214,brown
58,127,146,brown
83,121,170,brown
69,125,165,brown
91,138,226,brown
97,131,205,brown
52,155,201,brown
140,139,159,brown
56,153,157,brown
80,107,219,brown
85,101,134,brown
44,179,216,brown
77,162,176,brown
84,158,157,brown
52,170,190,brown
67,171,190,brown
104,115,182,brown
60,140,160,brown
84,164,164,brown
61,112,227,brown
72,139,188,brown
131,126,193,brown
102,171,161,brown
105,145,219,brown
106,125,185,brown
85,113,155,brown
123,163,147,brown
45,104,129,brown
105,166,178,brown
106,96,151,brown
131,102,174,brown
120,141,172,brown
136,128,167,brown
131,155,206,brown
71,140,198,brown
123,131,195,brown
47,115,144,brown
133,160,179,brown
79,102,166,brown
127,89,154,brown
62,127,181,brown
138,182,138,brown
45,83,158,brown
105,131,194,brown
85,142,221,brown
51,178,152,brown
138,100,198,brown
136,89,144,brown
107,124,169,brown
48,143,222,brown
46,178,197,brown
107,133,219,brown
58,99,177,brown
108,171,169,brown
101,102,133,brown
133,142,182,brown
85,99,162,brown
50,114,145,brown
64,174,212,brown
106,161,171,brown
116,147,174,brown
139,150,189,brown
49,115,163,brown
126,117,175,brown
116,133,140,brown
50,85,160,brown
85,89,177,brown
75,92,144,brown
66,146,174,brown
60,129,173,brown
44,113,191,brown
101,125,221,brown
45,172,196,brown
82,124,195,brown
56,120,134,brown
102,164,162,brown
137,162,171,brown
86,96,212,brown
116,86,130,brown
83,91,132,brown
113,151,186,brown
54,130,146,brown
93,174,223,brown
122,103,187,brown
126,118,175,brown
59,89,153,brown
116,84,167,brown
79,130,172,brown
99,156,182,brown
58,178,202,brown
84,107,142,brown
127,180,222,brown
72,83,223,brown
57,117,157,brown
118,149,164,brown
100,154,131,brown
45,164,168,brown
137,154,169,brown
76,116,164,brown
142,86,196,brown
70,109,177,brown
125,107,163,brown
61,104,130,brown
94,142,170,brown
76,85,205,brown
